DateKey,Date,FullDateUK,FullDateUSA,DayOfMonth,DaySuffix,DayName,DayOfWeekUSA,DayOfWeekUK,DayOfWeekInMonth,DayOfWeekInYear,DayOfQuarter,DayOfYear,WeekOfMonth,WeekOfQuarter,WeekOfYear,Month,MonthName,MonthOfQuarter,Quarter,QuarterName,Year,YearName,MonthYear,MMYYYY,FirstDayOfMonth,LastDayOfMonth,FirstDayOfQuarter,LastDayOfQuarter,FirstDayOfYear,LastDayOfYear,IsHolidayUSA,IsWeekday,HolidayUSA,IsHolidayUK,HolidayUK,FiscalDayOfYear,FiscalWeekOfYear,FiscalMonth,FiscalQuarter,FiscalQuarterName,FiscalYear,FiscalYearName,FiscalMonthYear,FiscalMMYYYY,FiscalFirstDayOfMonth,FiscalLastDayOfMonth,FiscalFirstDayOfQuarter,FiscalLastDayOfQuarter,FiscalFirstDayOfYear,FiscalLastDayOfYear
20140615,"Sunday, June 15, 2014",15/06/2014,6/15/2014,15,15th,Sunday,1,7,3,24,11,166,3,11,25,6,June,3,2,Second,2014,CY 2014,Jun-14,62014,"Sunday, June 1, 2014","Monday, June 30, 2014","Tuesday, April 1, 2014","Monday, June 30, 2014","Wednesday, January 1, 2014","Wednesday, December 31, 2014",FALSE,FALSE,,FALSE,,162,24,6,2,Second,2014,FY 2014,Jun-14,62014,"Sunday, June 8, 2014","Saturday, July 5, 2014","Sunday, April 6, 2014","Saturday, July 5, 2014","Sunday, January 5, 2014","Saturday, January 3, 2015"
20140622,"Sunday, June 22, 2014",22/06/2014,6/22/2014,22,22nd,Sunday,1,7,4,25,12,173,4,12,26,6,June,3,2,Second,2014,CY 2014,Jun-14,62014,"Sunday, June 1, 2014","Monday, June 30, 2014","Tuesday, April 1, 2014","Monday, June 30, 2014","Wednesday, January 1, 2014","Wednesday, December 31, 2014",FALSE,FALSE,,FALSE,,169,25,6,2,Second,2014,FY 2014,Jun-14,62014,"Sunday, June 8, 2014","Saturday, July 5, 2014","Sunday, April 6, 2014","Saturday, July 5, 2014","Sunday, January 5, 2014","Saturday, January 3, 2015"
20140629,"Sunday, June 29, 2014",29/06/2014,6/29/2014,29,29th,Sunday,1,7,5,26,13,180,5,13,27,6,June,3,2,Second,2014,CY 2014,Jun-14,62014,"Sunday, June 1, 2014","Monday, June 30, 2014","Tuesday, April 1, 2014","Monday, June 30, 2014","Wednesday, January 1, 2014","Wednesday, December 31, 2014",FALSE,FALSE,,FALSE,,176,26,6,2,Second,2014,FY 2014,Jun-14,62014,"Sunday, June 8, 2014","Saturday, July 5, 2014","Sunday, April 6, 2014","Saturday, July 5, 2014","Sunday, January 5, 2014","Saturday, January 3, 2015"
20140706,"Sunday, July 6, 2014",6/7/2014,7/6/2014,6,6th,Sunday,1,7,1,27,1,187,2,1,28,7,July,1,3,Third,2014,CY 2014,Jul-14,72014,"Tuesday, July 1, 2014","Thursday, July 31, 2014","Tuesday, July 1, 2014","Tuesday, September 30, 2014","Wednesday, January 1, 2014","Wednesday, December 31, 2014",FALSE,FALSE,,FALSE,,183,27,7,3,Third,2014,FY 2014,Jul-14,72014,"Sunday, July 6, 2014","Saturday, August 2, 2014","Sunday, July 6, 2014","Saturday, October 4, 2014","Sunday, January 5, 2014","Saturday, January 3, 2015"
20140713,"Sunday, July 13, 2014",13/07/2014,7/13/2014,13,13th,Sunday,1,7,2,28,2,194,3,2,29,7,July,1,3,Third,2014,CY 2014,Jul-14,72014,"Tuesday, July 1, 2014","Thursday, July 31, 2014","Tuesday, July 1, 2014","Tuesday, September 30, 2014","Wednesday, January 1, 2014","Wednesday, December 31, 2014",FALSE,FALSE,,FALSE,,190,28,7,3,Third,2014,FY 2014,Jul-14,72014,"Sunday, July 6, 2014","Saturday, August 2, 2014","Sunday, July 6, 2014","Saturday, October 4, 2014","Sunday, January 5, 2014","Saturday, January 3, 2015"
20140720,"Sunday, July 20, 2014",20/07/2014,7/20/2014,20,20th,Sunday,1,7,3,29,3,201,4,3,30,7,July,1,3,Third,2014,CY 2014,Jul-14,72014,"Tuesday, July 1, 2014","Thursday, July 31, 2014","Tuesday, July 1, 2014","Tuesday, September 30, 2014","Wednesday, January 1, 2014","Wednesday, December 31, 2014",FALSE,FALSE,,FALSE,,197,29,7,3,Third,2014,FY 2014,Jul-14,72014,"Sunday, July 6, 2014","Saturday, August 2, 2014","Sunday, July 6, 2014","Saturday, October 4, 2014","Sunday, January 5, 2014","Saturday, January 3, 2015"
20140727,"Sunday, July 27, 2014",27/07/2014,7/27/2014,27,27th,Sunday,1,7,4,30,4,208,5,4,31,7,July,1,3,Third,2014,CY 2014,Jul-14,72014,"Tuesday, July 1, 2014","Thursday, July 31, 2014","Tuesday, July 1, 2014","Tuesday, September 30, 2014","Wednesday, January 1, 2014","Wednesday, December 31, 2014",FALSE,FALSE,,FALSE,,204,30,7,3,Third,2014,FY 2014,Jul-14,72014,"Sunday, July 6, 2014","Saturday, August 2, 2014","Sunday, July 6, 2014","Saturday, October 4, 2014","Sunday, January 5, 2014","Saturday, January 3, 2015"
20140803,"Sunday, August 3, 2014",3/8/2014,8/3/2014,3,3rd,Sunday,1,7,1,31,5,215,2,5,32,8,August,2,3,Third,2014,CY 2014,Aug-14,82014,"Friday, August 1, 2014","Sunday, August 31, 2014","Tuesday, July 1, 2014","Tuesday, September 30, 2014","Wednesday, January 1, 2014","Wednesday, December 31, 2014",FALSE,FALSE,,FALSE,,211,31,8,3,Third,2014,FY 2014,Aug-14,82014,"Sunday, August 3, 2014","Saturday, September 6, 2014","Sunday, July 6, 2014","Saturday, October 4, 2014","Sunday, January 5, 2014","Saturday, January 3, 2015"
20140810,"Sunday, August 10, 2014",10/8/2014,8/10/2014,10,10th,Sunday,1,7,2,32,6,222,3,6,33,8,August,2,3,Third,2014,CY 2014,Aug-14,82014,"Friday, August 1, 2014","Sunday, August 31, 2014","Tuesday, July 1, 2014","Tuesday, September 30, 2014","Wednesday, January 1, 2014","Wednesday, December 31, 2014",FALSE,FALSE,,FALSE,,218,32,8,3,Third,2014,FY 2014,Aug-14,82014,"Sunday, August 3, 2014","Saturday, September 6, 2014","Sunday, July 6, 2014","Saturday, October 4, 2014","Sunday, January 5, 2014","Saturday, January 3, 2015"
20140817,"Sunday, August 17, 2014",17/08/2014,8/17/2014,17,17th,Sunday,1,7,3,33,7,229,4,7,34,8,August,2,3,Third,2014,CY 2014,Aug-14,82014,"Friday, August 1, 2014","Sunday, August 31, 2014","Tuesday, July 1, 2014","Tuesday, September 30, 2014","Wednesday, January 1, 2014","Wednesday, December 31, 2014",FALSE,FALSE,,FALSE,,225,33,8,3,Third,2014,FY 2014,Aug-14,82014,"Sunday, August 3, 2014","Saturday, September 6, 2014","Sunday, July 6, 2014","Saturday, October 4, 2014","Sunday, January 5, 2014","Saturday, January 3, 2015"
20140824,"Sunday, August 24, 2014",24/08/2014,8/24/2014,24,24th,Sunday,1,7,4,34,8,236,5,8,35,8,August,2,3,Third,2014,CY 2014,Aug-14,82014,"Friday, August 1, 2014","Sunday, August 31, 2014","Tuesday, July 1, 2014","Tuesday, September 30, 2014","Wednesday, January 1, 2014","Wednesday, December 31, 2014",FALSE,FALSE,,FALSE,,232,34,8,3,Third,2014,FY 2014,Aug-14,82014,"Sunday, August 3, 2014","Saturday, September 6, 2014","Sunday, July 6, 2014","Saturday, October 4, 2014","Sunday, January 5, 2014","Saturday, January 3, 2015"
20140831,"Sunday, August 31, 2014",31/08/2014,8/31/2014,31,31st,Sunday,1,7,5,35,9,243,6,9,36,8,August,2,3,Third,2014,CY 2014,Aug-14,82014,"Friday, August 1, 2014","Sunday, August 31, 2014","Tuesday, July 1, 2014","Tuesday, September 30, 2014","Wednesday, January 1, 2014","Wednesday, December 31, 2014",FALSE,FALSE,,FALSE,,239,35,8,3,Third,2014,FY 2014,Aug-14,82014,"Sunday, August 3, 2014","Saturday, September 6, 2014","Sunday, July 6, 2014","Saturday, October 4, 2014","Sunday, January 5, 2014","Saturday, January 3, 2015"
20140907,"Sunday, September 7, 2014",7/9/2014,9/7/2014,7,7th,Sunday,1,7,1,36,10,250,2,10,37,9,September,3,3,Third,2014,CY 2014,Sep-14,92014,"Monday, September 1, 2014","Tuesday, September 30, 2014","Tuesday, July 1, 2014","Tuesday, September 30, 2014","Wednesday, January 1, 2014","Wednesday, December 31, 2014",FALSE,FALSE,,FALSE,,246,36,9,3,Third,2014,FY 2014,Sep-14,92014,"Sunday, September 7, 2014","Saturday, October 4, 2014","Sunday, July 6, 2014","Saturday, October 4, 2014","Sunday, January 5, 2014","Saturday, January 3, 2015"
20140914,"Sunday, September 14, 2014",14/09/2014,9/14/2014,14,14th,Sunday,1,7,2,37,11,257,3,11,38,9,September,3,3,Third,2014,CY 2014,Sep-14,92014,"Monday, September 1, 2014","Tuesday, September 30, 2014","Tuesday, July 1, 2014","Tuesday, September 30, 2014","Wednesday, January 1, 2014","Wednesday, December 31, 2014",FALSE,FALSE,,FALSE,,253,37,9,3,Third,2014,FY 2014,Sep-14,92014,"Sunday, September 7, 2014","Saturday, October 4, 2014","Sunday, July 6, 2014","Saturday, October 4, 2014","Sunday, January 5, 2014","Saturday, January 3, 2015"
20140921,"Sunday, September 21, 2014",21/09/2014,9/21/2014,21,21st,Sunday,1,7,3,38,12,264,4,12,39,9,September,3,3,Third,2014,CY 2014,Sep-14,92014,"Monday, September 1, 2014","Tuesday, September 30, 2014","Tuesday, July 1, 2014","Tuesday, September 30, 2014","Wednesday, January 1, 2014","Wednesday, December 31, 2014",FALSE,FALSE,,FALSE,,260,38,9,3,Third,2014,FY 2014,Sep-14,92014,"Sunday, September 7, 2014","Saturday, October 4, 2014","Sunday, July 6, 2014","Saturday, October 4, 2014","Sunday, January 5, 2014","Saturday, January 3, 2015"
20140928,"Sunday, September 28, 2014",28/09/2014,9/28/2014,28,28th,Sunday,1,7,4,39,13,271,5,13,40,9,September,3,3,Third,2014,CY 2014,Sep-14,92014,"Monday, September 1, 2014","Tuesday, September 30, 2014","Tuesday, July 1, 2014","Tuesday, September 30, 2014","Wednesday, January 1, 2014","Wednesday, December 31, 2014",FALSE,FALSE,,FALSE,,267,39,9,3,Third,2014,FY 2014,Sep-14,92014,"Sunday, September 7, 2014","Saturday, October 4, 2014","Sunday, July 6, 2014","Saturday, October 4, 2014","Sunday, January 5, 2014","Saturday, January 3, 2015"
20141005,"Sunday, October 5, 2014",5/10/2014,10/5/2014,5,5th,Sunday,1,7,1,40,1,278,2,1,41,10,October,1,4,Fourth,2014,CY 2014,Oct-14,102014,"Wednesday, October 1, 2014","Friday, October 31, 2014","Wednesday, October 1, 2014","Wednesday, December 31, 2014","Wednesday, January 1, 2014","Wednesday, December 31, 2014",FALSE,FALSE,,FALSE,,274,40,10,4,Fourth,2014,FY 2014,Oct-14,102014,"Sunday, October 5, 2014","Saturday, November 1, 2014","Sunday, October 5, 2014","Saturday, January 3, 2015","Sunday, January 5, 2014","Saturday, January 3, 2015"
20141012,"Sunday, October 12, 2014",12/10/2014,10/12/2014,12,12th,Sunday,1,7,2,41,2,285,3,2,42,10,October,1,4,Fourth,2014,CY 2014,Oct-14,102014,"Wednesday, October 1, 2014","Friday, October 31, 2014","Wednesday, October 1, 2014","Wednesday, December 31, 2014","Wednesday, January 1, 2014","Wednesday, December 31, 2014",FALSE,FALSE,,FALSE,,281,41,10,4,Fourth,2014,FY 2014,Oct-14,102014,"Sunday, October 5, 2014","Saturday, November 1, 2014","Sunday, October 5, 2014","Saturday, January 3, 2015","Sunday, January 5, 2014","Saturday, January 3, 2015"
20141019,"Sunday, October 19, 2014",19/10/2014,10/19/2014,19,19th,Sunday,1,7,3,42,3,292,4,3,43,10,October,1,4,Fourth,2014,CY 2014,Oct-14,102014,"Wednesday, October 1, 2014","Friday, October 31, 2014","Wednesday, October 1, 2014","Wednesday, December 31, 2014","Wednesday, January 1, 2014","Wednesday, December 31, 2014",FALSE,FALSE,,FALSE,,288,42,10,4,Fourth,2014,FY 2014,Oct-14,102014,"Sunday, October 5, 2014","Saturday, November 1, 2014","Sunday, October 5, 2014","Saturday, January 3, 2015","Sunday, January 5, 2014","Saturday, January 3, 2015"
20141026,"Sunday, October 26, 2014",26/10/2014,10/26/2014,26,26th,Sunday,1,7,4,43,4,299,5,4,44,10,October,1,4,Fourth,2014,CY 2014,Oct-14,102014,"Wednesday, October 1, 2014","Friday, October 31, 2014","Wednesday, October 1, 2014","Wednesday, December 31, 2014","Wednesday, January 1, 2014","Wednesday, December 31, 2014",FALSE,FALSE,,FALSE,,295,43,10,4,Fourth,2014,FY 2014,Oct-14,102014,"Sunday, October 5, 2014","Saturday, November 1, 2014","Sunday, October 5, 2014","Saturday, January 3, 2015","Sunday, January 5, 2014","Saturday, January 3, 2015"
20141102,"Sunday, November 2, 2014",2/11/2014,11/2/2014,2,2nd,Sunday,1,7,1,44,5,306,2,5,45,11,November,2,4,Fourth,2014,CY 2014,Nov-14,112014,"Saturday, November 1, 2014","Sunday, November 30, 2014","Wednesday, October 1, 2014","Wednesday, December 31, 2014","Wednesday, January 1, 2014","Wednesday, December 31, 2014",FALSE,FALSE,,FALSE,,302,44,11,4,Fourth,2014,FY 2014,Nov-14,112014,"Sunday, November 2, 2014","Saturday, December 6, 2014","Sunday, October 5, 2014","Saturday, January 3, 2015","Sunday, January 5, 2014","Saturday, January 3, 2015"
20141109,"Sunday, November 9, 2014",9/11/2014,11/9/2014,9,9th,Sunday,1,7,2,45,6,313,3,6,46,11,November,2,4,Fourth,2014,CY 2014,Nov-14,112014,"Saturday, November 1, 2014","Sunday, November 30, 2014","Wednesday, October 1, 2014","Wednesday, December 31, 2014","Wednesday, January 1, 2014","Wednesday, December 31, 2014",FALSE,FALSE,,FALSE,,309,45,11,4,Fourth,2014,FY 2014,Nov-14,112014,"Sunday, November 2, 2014","Saturday, December 6, 2014","Sunday, October 5, 2014","Saturday, January 3, 2015","Sunday, January 5, 2014","Saturday, January 3, 2015"
20141116,"Sunday, November 16, 2014",16/11/2014,11/16/2014,16,16th,Sunday,1,7,3,46,7,320,4,7,47,11,November,2,4,Fourth,2014,CY 2014,Nov-14,112014,"Saturday, November 1, 2014","Sunday, November 30, 2014","Wednesday, October 1, 2014","Wednesday, December 31, 2014","Wednesday, January 1, 2014","Wednesday, December 31, 2014",FALSE,FALSE,,FALSE,,316,46,11,4,Fourth,2014,FY 2014,Nov-14,112014,"Sunday, November 2, 2014","Saturday, December 6, 2014","Sunday, October 5, 2014","Saturday, January 3, 2015","Sunday, January 5, 2014","Saturday, January 3, 2015"
20141123,"Sunday, November 23, 2014",23/11/2014,11/23/2014,23,23rd,Sunday,1,7,4,47,8,327,5,8,48,11,November,2,4,Fourth,2014,CY 2014,Nov-14,112014,"Saturday, November 1, 2014","Sunday, November 30, 2014","Wednesday, October 1, 2014","Wednesday, December 31, 2014","Wednesday, January 1, 2014","Wednesday, December 31, 2014",FALSE,FALSE,,FALSE,,323,47,11,4,Fourth,2014,FY 2014,Nov-14,112014,"Sunday, November 2, 2014","Saturday, December 6, 2014","Sunday, October 5, 2014","Saturday, January 3, 2015","Sunday, January 5, 2014","Saturday, January 3, 2015"
20141130,"Sunday, November 30, 2014",30/11/2014,11/30/2014,30,30th,Sunday,1,7,5,48,9,334,6,9,49,11,November,2,4,Fourth,2014,CY 2014,Nov-14,112014,"Saturday, November 1, 2014","Sunday, November 30, 2014","Wednesday, October 1, 2014","Wednesday, December 31, 2014","Wednesday, January 1, 2014","Wednesday, December 31, 2014",FALSE,FALSE,,FALSE,,330,48,11,4,Fourth,2014,FY 2014,Nov-14,112014,"Sunday, November 2, 2014","Saturday, December 6, 2014","Sunday, October 5, 2014","Saturday, January 3, 2015","Sunday, January 5, 2014","Saturday, January 3, 2015"
20141207,"Sunday, December 7, 2014",7/12/2014,12/7/2014,7,7th,Sunday,1,7,1,49,10,341,2,10,50,12,December,3,4,Fourth,2014,CY 2014,Dec-14,122014,"Monday, December 1, 2014","Wednesday, December 31, 2014","Wednesday, October 1, 2014","Wednesday, December 31, 2014","Wednesday, January 1, 2014","Wednesday, December 31, 2014",FALSE,FALSE,,FALSE,,337,49,12,4,Fourth,2014,FY 2014,Dec-14,122014,"Sunday, December 7, 2014","Saturday, January 3, 2015","Sunday, October 5, 2014","Saturday, January 3, 2015","Sunday, January 5, 2014","Saturday, January 3, 2015"
20141214,"Sunday, December 14, 2014",14/12/2014,12/14/2014,14,14th,Sunday,1,7,2,50,11,348,3,11,51,12,December,3,4,Fourth,2014,CY 2014,Dec-14,122014,"Monday, December 1, 2014","Wednesday, December 31, 2014","Wednesday, October 1, 2014","Wednesday, December 31, 2014","Wednesday, January 1, 2014","Wednesday, December 31, 2014",FALSE,FALSE,,FALSE,,344,50,12,4,Fourth,2014,FY 2014,Dec-14,122014,"Sunday, December 7, 2014","Saturday, January 3, 2015","Sunday, October 5, 2014","Saturday, January 3, 2015","Sunday, January 5, 2014","Saturday, January 3, 2015"
20141221,"Sunday, December 21, 2014",21/12/2014,12/21/2014,21,21st,Sunday,1,7,3,51,12,355,4,12,52,12,December,3,4,Fourth,2014,CY 2014,Dec-14,122014,"Monday, December 1, 2014","Wednesday, December 31, 2014","Wednesday, October 1, 2014","Wednesday, December 31, 2014","Wednesday, January 1, 2014","Wednesday, December 31, 2014",FALSE,FALSE,,FALSE,,351,51,12,4,Fourth,2014,FY 2014,Dec-14,122014,"Sunday, December 7, 2014","Saturday, January 3, 2015","Sunday, October 5, 2014","Saturday, January 3, 2015","Sunday, January 5, 2014","Saturday, January 3, 2015"
20141228,"Sunday, December 28, 2014",28/12/2014,12/28/2014,28,28th,Sunday,1,7,4,52,13,362,5,13,53,12,December,3,4,Fourth,2014,CY 2014,Dec-14,122014,"Monday, December 1, 2014","Wednesday, December 31, 2014","Wednesday, October 1, 2014","Wednesday, December 31, 2014","Wednesday, January 1, 2014","Wednesday, December 31, 2014",FALSE,FALSE,,FALSE,,358,52,12,4,Fourth,2014,FY 2014,Dec-14,122014,"Sunday, December 7, 2014","Saturday, January 3, 2015","Sunday, October 5, 2014","Saturday, January 3, 2015","Sunday, January 5, 2014","Saturday, January 3, 2015"
20150104,"Sunday, January 4, 2015",4/1/2015,1/4/2015,4,4th,Sunday,1,7,1,1,1,4,2,1,2,1,January,1,1,First,2015,CY 2015,Jan-15,12015,"Thursday, January 1, 2015","Saturday, January 31, 2015","Thursday, January 1, 2015","Tuesday, March 31, 2015","Thursday, January 1, 2015","Thursday, December 31, 2015",FALSE,FALSE,,FALSE,,1,1,1,1,First,2015,FY 2015,Jan-15,12015,"Sunday, January 4, 2015","Saturday, January 31, 2015","Sunday, January 4, 2015","Saturday, April 4, 2015","Sunday, January 4, 2015","Saturday, January 2, 2016"
20150111,"Sunday, January 11, 2015",11/1/2015,1/11/2015,11,11th,Sunday,1,7,2,2,2,11,3,2,3,1,January,1,1,First,2015,CY 2015,Jan-15,12015,"Thursday, January 1, 2015","Saturday, January 31, 2015","Thursday, January 1, 2015","Tuesday, March 31, 2015","Thursday, January 1, 2015","Thursday, December 31, 2015",FALSE,FALSE,,FALSE,,8,2,1,1,First,2015,FY 2015,Jan-15,12015,"Sunday, January 4, 2015","Saturday, January 31, 2015","Sunday, January 4, 2015","Saturday, April 4, 2015","Sunday, January 4, 2015","Saturday, January 2, 2016"
20150118,"Sunday, January 18, 2015",18/01/2015,1/18/2015,18,18th,Sunday,1,7,3,3,3,18,4,3,4,1,January,1,1,First,2015,CY 2015,Jan-15,12015,"Thursday, January 1, 2015","Saturday, January 31, 2015","Thursday, January 1, 2015","Tuesday, March 31, 2015","Thursday, January 1, 2015","Thursday, December 31, 2015",FALSE,FALSE,,FALSE,,15,3,1,1,First,2015,FY 2015,Jan-15,12015,"Sunday, January 4, 2015","Saturday, January 31, 2015","Sunday, January 4, 2015","Saturday, April 4, 2015","Sunday, January 4, 2015","Saturday, January 2, 2016"
20150125,"Sunday, January 25, 2015",25/01/2015,1/25/2015,25,25th,Sunday,1,7,4,4,4,25,5,4,5,1,January,1,1,First,2015,CY 2015,Jan-15,12015,"Thursday, January 1, 2015","Saturday, January 31, 2015","Thursday, January 1, 2015","Tuesday, March 31, 2015","Thursday, January 1, 2015","Thursday, December 31, 2015",FALSE,FALSE,,FALSE,,22,4,1,1,First,2015,FY 2015,Jan-15,12015,"Sunday, January 4, 2015","Saturday, January 31, 2015","Sunday, January 4, 2015","Saturday, April 4, 2015","Sunday, January 4, 2015","Saturday, January 2, 2016"
20150201,"Sunday, February 1, 2015",1/2/2015,2/1/2015,1,1st,Sunday,1,7,1,5,5,32,1,5,6,2,February,2,1,First,2015,CY 2015,Feb-15,22015,"Sunday, February 1, 2015","Saturday, February 28, 2015","Thursday, January 1, 2015","Tuesday, March 31, 2015","Thursday, January 1, 2015","Thursday, December 31, 2015",FALSE,FALSE,,FALSE,,29,5,2,1,First,2015,FY 2015,Feb-15,22015,"Sunday, February 1, 2015","Saturday, March 7, 2015","Sunday, January 4, 2015","Saturday, April 4, 2015","Sunday, January 4, 2015","Saturday, January 2, 2016"
20150208,"Sunday, February 8, 2015",8/2/2015,2/8/2015,8,8th,Sunday,1,7,2,6,6,39,2,6,7,2,February,2,1,First,2015,CY 2015,Feb-15,22015,"Sunday, February 1, 2015","Saturday, February 28, 2015","Thursday, January 1, 2015","Tuesday, March 31, 2015","Thursday, January 1, 2015","Thursday, December 31, 2015",FALSE,FALSE,,FALSE,,36,6,2,1,First,2015,FY 2015,Feb-15,22015,"Sunday, February 1, 2015","Saturday, March 7, 2015","Sunday, January 4, 2015","Saturday, April 4, 2015","Sunday, January 4, 2015","Saturday, January 2, 2016"
20150215,"Sunday, February 15, 2015",15/02/2015,2/15/2015,15,15th,Sunday,1,7,3,7,7,46,3,7,8,2,February,2,1,First,2015,CY 2015,Feb-15,22015,"Sunday, February 1, 2015","Saturday, February 28, 2015","Thursday, January 1, 2015","Tuesday, March 31, 2015","Thursday, January 1, 2015","Thursday, December 31, 2015",FALSE,FALSE,,FALSE,,43,7,2,1,First,2015,FY 2015,Feb-15,22015,"Sunday, February 1, 2015","Saturday, March 7, 2015","Sunday, January 4, 2015","Saturday, April 4, 2015","Sunday, January 4, 2015","Saturday, January 2, 2016"
20150222,"Sunday, February 22, 2015",22/02/2015,2/22/2015,22,22nd,Sunday,1,7,4,8,8,53,4,8,9,2,February,2,1,First,2015,CY 2015,Feb-15,22015,"Sunday, February 1, 2015","Saturday, February 28, 2015","Thursday, January 1, 2015","Tuesday, March 31, 2015","Thursday, January 1, 2015","Thursday, December 31, 2015",FALSE,FALSE,,FALSE,,50,8,2,1,First,2015,FY 2015,Feb-15,22015,"Sunday, February 1, 2015","Saturday, March 7, 2015","Sunday, January 4, 2015","Saturday, April 4, 2015","Sunday, January 4, 2015","Saturday, January 2, 2016"
20150301,"Sunday, March 1, 2015",1/3/2015,3/1/2015,1,1st,Sunday,1,7,1,9,9,60,1,9,10,3,March,3,1,First,2015,CY 2015,Mar-15,32015,"Sunday, March 1, 2015","Tuesday, March 31, 2015","Thursday, January 1, 2015","Tuesday, March 31, 2015","Thursday, January 1, 2015","Thursday, December 31, 2015",FALSE,FALSE,,FALSE,,57,9,2,1,First,2015,FY 2015,Feb-15,22015,"Sunday, February 1, 2015","Saturday, March 7, 2015","Sunday, January 4, 2015","Saturday, April 4, 2015","Sunday, January 4, 2015","Saturday, January 2, 2016"
20150308,"Sunday, March 8, 2015",8/3/2015,3/8/2015,8,8th,Sunday,1,7,2,10,10,67,2,10,11,3,March,3,1,First,2015,CY 2015,Mar-15,32015,"Sunday, March 1, 2015","Tuesday, March 31, 2015","Thursday, January 1, 2015","Tuesday, March 31, 2015","Thursday, January 1, 2015","Thursday, December 31, 2015",FALSE,FALSE,,FALSE,,64,10,3,1,First,2015,FY 2015,Mar-15,32015,"Sunday, March 8, 2015","Saturday, April 4, 2015","Sunday, January 4, 2015","Saturday, April 4, 2015","Sunday, January 4, 2015","Saturday, January 2, 2016"
20150315,"Sunday, March 15, 2015",15/03/2015,3/15/2015,15,15th,Sunday,1,7,3,11,11,74,3,11,12,3,March,3,1,First,2015,CY 2015,Mar-15,32015,"Sunday, March 1, 2015","Tuesday, March 31, 2015","Thursday, January 1, 2015","Tuesday, March 31, 2015","Thursday, January 1, 2015","Thursday, December 31, 2015",FALSE,FALSE,,FALSE,,71,11,3,1,First,2015,FY 2015,Mar-15,32015,"Sunday, March 8, 2015","Saturday, April 4, 2015","Sunday, January 4, 2015","Saturday, April 4, 2015","Sunday, January 4, 2015","Saturday, January 2, 2016"
20150322,"Sunday, March 22, 2015",22/03/2015,3/22/2015,22,22nd,Sunday,1,7,4,12,12,81,4,12,13,3,March,3,1,First,2015,CY 2015,Mar-15,32015,"Sunday, March 1, 2015","Tuesday, March 31, 2015","Thursday, January 1, 2015","Tuesday, March 31, 2015","Thursday, January 1, 2015","Thursday, December 31, 2015",FALSE,FALSE,,FALSE,,78,12,3,1,First,2015,FY 2015,Mar-15,32015,"Sunday, March 8, 2015","Saturday, April 4, 2015","Sunday, January 4, 2015","Saturday, April 4, 2015","Sunday, January 4, 2015","Saturday, January 2, 2016"
20150329,"Sunday, March 29, 2015",29/03/2015,3/29/2015,29,29th,Sunday,1,7,5,13,13,88,5,13,14,3,March,3,1,First,2015,CY 2015,Mar-15,32015,"Sunday, March 1, 2015","Tuesday, March 31, 2015","Thursday, January 1, 2015","Tuesday, March 31, 2015","Thursday, January 1, 2015","Thursday, December 31, 2015",FALSE,FALSE,,FALSE,,85,13,3,1,First,2015,FY 2015,Mar-15,32015,"Sunday, March 8, 2015","Saturday, April 4, 2015","Sunday, January 4, 2015","Saturday, April 4, 2015","Sunday, January 4, 2015","Saturday, January 2, 2016"
20150405,"Sunday, April 5, 2015",5/4/2015,4/5/2015,5,5th,Sunday,1,7,1,14,1,95,2,1,15,4,April,1,2,Second,2015,CY 2015,Apr-15,42015,"Wednesday, April 1, 2015","Thursday, April 30, 2015","Wednesday, April 1, 2015","Tuesday, June 30, 2015","Thursday, January 1, 2015","Thursday, December 31, 2015",FALSE,FALSE,,FALSE,,92,14,4,2,Second,2015,FY 2015,Apr-15,42015,"Sunday, April 5, 2015","Saturday, May 2, 2015","Sunday, April 5, 2015","Saturday, July 4, 2015","Sunday, January 4, 2015","Saturday, January 2, 2016"
20150412,"Sunday, April 12, 2015",12/4/2015,4/12/2015,12,12th,Sunday,1,7,2,15,2,102,3,2,16,4,April,1,2,Second,2015,CY 2015,Apr-15,42015,"Wednesday, April 1, 2015","Thursday, April 30, 2015","Wednesday, April 1, 2015","Tuesday, June 30, 2015","Thursday, January 1, 2015","Thursday, December 31, 2015",FALSE,FALSE,,FALSE,,99,15,4,2,Second,2015,FY 2015,Apr-15,42015,"Sunday, April 5, 2015","Saturday, May 2, 2015","Sunday, April 5, 2015","Saturday, July 4, 2015","Sunday, January 4, 2015","Saturday, January 2, 2016"
20150419,"Sunday, April 19, 2015",19/04/2015,4/19/2015,19,19th,Sunday,1,7,3,16,3,109,4,3,17,4,April,1,2,Second,2015,CY 2015,Apr-15,42015,"Wednesday, April 1, 2015","Thursday, April 30, 2015","Wednesday, April 1, 2015","Tuesday, June 30, 2015","Thursday, January 1, 2015","Thursday, December 31, 2015",FALSE,FALSE,,FALSE,,106,16,4,2,Second,2015,FY 2015,Apr-15,42015,"Sunday, April 5, 2015","Saturday, May 2, 2015","Sunday, April 5, 2015","Saturday, July 4, 2015","Sunday, January 4, 2015","Saturday, January 2, 2016"
